model,temperature,seed,bleu_representativeness,folder
qwen2.5-32b,0.5,999,0.1097,loop-industry-pattern
qwen2.5-32b,0.5,999,0.2026,termination-nla
qwen2.5-32b,0.5,999,0.3305,array-fpi
qwen2.5-32b,0.5,999,0.0876,termination-bwb
qwen2.5-32b,0.5,42,0.0663,loop-industry-pattern
qwen2.5-32b,0.5,42,0.0423,termination-restricted-15
qwen2.5-32b,0.5,42,0.0501,termination-nla
qwen2.5-32b,0.5,999,0.0678,loops-crafted-1
qwen2.5-32b,0.5,123,0.018,loops-crafted-1
qwen2.5-32b,0.8,999,0.1867,recursive-simple
qwen2.5-32b,0.8,123,0.2293,recursive-simple
qwen2.5-32b,0.8,42,0.1604,recursive-simple
qwen2.5-32b,0.8,123,0.4762,loop-acceleration
qwen2.5-32b,0.8,123,0.1018,loops-crafted-1
qwen2.5-32b,0.8,999,0.2186,recursive-simple
qwen2.5-32b,0.8,999,0.3627,loop-acceleration
qwen2.5-32b,0.8,42,0.2008,recursive-simple
qwen2.5-32b,0.8,42,0.1914,loop-acceleration
qwen2.5-32b,0.8,123,0.0183,termination-crafted
qwen2.5-32b,0.8,999,0.2527,termination-numeric
qwen2.5-32b,0.8,999,0.0885,termination-nla
qwen2.5-32b,0.8,123,0.2008,recursive-simple
qwen2.5-32b,0.8,42,0.2719,recursive-simple
qwen2.5-32b,0.8,999,0.2025,recursive-simple
qwen2.5-32b,0.8,999,0.0943,loops-crafted-1
qwen2.5-32b,0.8,999,0.0,loops
qwen2.5-32b,0.8,42,0.1106,loops
qwen2.5-32b,0.8,123,0.2207,termination-numeric
qwen2.5-32b,0.8,42,0.2673,termination-numeric
qwen2.5-32b,0.8,42,0.3002,termination-crafted-lit
qwen2.5-32b,0.8,123,0.2095,termination-crafted-lit
qwen2.5-32b,0.8,123,0.2804,termination-crafted-lit
qwen2.5-32b,0.8,123,0.2949,loops
qwen2.5-32b,0.8,42,0.2442,termination-crafted
qwen2.5-32b,0.8,123,0.2027,recursive
qwen2.5-32b,0.8,42,0.2903,loops
qwen2.5-32b,0.8,999,0.0947,recursive
qwen2.5-32b,0.8,123,0.0366,loops
qwen2.5-32b,0.8,123,0.055,loops-crafted-1
qwen2.5-32b,0.8,999,0.1124,termination-crafted-lit
qwen2.5-32b,0.8,123,0.1376,termination-crafted
qwen2.5-32b,0.8,999,0.2259,termination-crafted
qwen2.5-32b,0.8,999,0.1708,loops-crafted-1
qwen2.5-32b,0.8,123,0.2228,recursive-simple
qwen2.5-32b,0.8,999,0.25,loops
qwen2.5-32b,0.8,123,0.5334,termination-crafted
qwen2.5-32b,0.8,42,0.2611,recursive
qwen2.5-32b,0.8,42,0.0991,loops-crafted-1
qwen2.5-32b,0.8,42,0.099,recursive-simple
qwen2.5-32b,0.8,123,0.146,recursive-simple
qwen2.5-32b,0.8,42,0.0309,termination-nla
qwen2.5-32b,0.8,999,0.053,recursive-simple
qwen2.5-32b,0.8,123,0.0145,termination-nla
qwen2.5-32b,0.8,999,0.1218,termination-crafted
qwen2.5-32b,0.8,123,0.5719,termination-numeric
qwen2.5-32b,0.8,42,0.4016,termination-numeric
qwen2.5-32b,0.8,999,0.4097,termination-numeric
qwen2.5-32b,0.8,123,0.5397,termination-restricted-15
qwen2.5-32b,0.8,42,0.0768,termination-crafted
qwen2.5-32b,0.8,999,0.5925,termination-restricted-15
qwen2.5-32b,0.8,123,0.7106,termination-restricted-15
qwen2.5-32b,0.8,42,0.1924,termination-restricted-15
qwen2.5-32b,0.8,123,0.338,recursive
qwen2.5-32b,0.8,42,0.1345,termination-crafted
qwen2.5-32b,0.8,123,0.1447,termination-crafted
qwen2.5-32b,0.8,123,0.2364,termination-bwb
qwen2.5-32b,0.8,999,0.0171,termination-crafted-lit
qwen2.5-32b,0.8,999,0.0694,termination-crafted
qwen2.5-32b,0.8,42,0.2963,loops-crafted-1
qwen2.5-32b,0.8,42,0.1065,termination-crafted-lit
qwen2.5-32b,0.8,999,0.1965,recursive
qwen2.5-32b,0.8,42,0.1565,termination-crafted-lit
qwen2.5-32b,0.8,42,0.2893,recursive
qwen2.5-32b,0.8,42,0.5899,termination-restricted-15
qwen2.5-32b,0.8,42,0.0959,termination-bwb
qwen2.5-32b,0.8,123,0.313,termination-crafted
qwen2.5-32b,0.8,999,0.372,termination-bwb
qwen2.5-32b,0.8,42,0.0,bitvector
qwen2.5-32b,0.8,999,0.3803,loop-acceleration
qwen2.5-32b,0.8,123,0.0004,array-fpi
qwen2.5-32b,0.8,42,0.1226,array-fpi
qwen2.5-32b,0.8,123,0.3038,loop-acceleration
qwen2.5-32b,0.8,999,0.0718,termination-restricted-15
qwen2.5-32b,0.8,999,0.2089,loops
qwen2.5-32b,0.8,999,0.2844,array-fpi
qwen2.5-32b,0.8,123,0.0,loop-invgen
qwen2.5-32b,0.8,123,0.0,termination-crafted
qwen2.5-32b,0.8,42,0.1193,loop-acceleration
qwen2.5-32b,0.8,999,0.0,loop-invgen
qwen2.5-32b,0.8,42,0.0723,array-fpi
qwen2.5-32b,0.8,123,0.4331,termination-crafted
qwen2.5-32b,0.8,123,0.3386,termination-crafted
qwen2.5-32b,0.8,123,0.3009,loops
qwen2.5-32b,0.8,123,0.3489,termination-crafted-lit
qwen2.5-32b,0.8,999,0.277,array-fpi
qwen2.5-32b,0.8,999,0.0469,bitvector
qwen2.5-32b,0.8,999,0.1784,termination-crafted
qwen2.5-32b,0.8,999,0.046,termination-crafted
qwen2.5-32b,0.8,999,0.2047,termination-crafted
qwen2.5-32b,0.8,42,0.3047,termination-crafted-lit
qwen2.5-32b,0.8,123,0.0439,bitvector
qwen2.5-32b,0.8,999,0.2376,termination-crafted-lit
qwen2.5-32b,0.8,42,0.4028,array-memsafety
qwen2.5-32b,0.8,123,0.2991,array-memsafety
qwen2.5-32b,0.8,123,0.3291,termination-crafted-lit
qwen2.5-32b,0.8,999,0.0818,termination-crafted-lit
qwen2.5-32b,0.8,42,0.1485,termination-crafted
qwen2.5-32b,0.8,999,0.2542,termination-crafted
qwen2.5-32b,0.8,42,0.2402,termination-crafted
qwen2.5-32b,0.8,123,0.1437,array-fpi
qwen2.5-32b,0.8,42,0.2197,termination-crafted
qwen2.5-32b,0.8,42,0.0,loop-invgen
qwen2.5-32b,0.8,999,0.5759,array-memsafety
qwen2.5-32b,0.8,123,0.1241,bitvector
qwen2.5-32b,0.8,42,0.0281,loop-industry-pattern
qwen2.5-32b,0.8,42,0.0392,bitvector
qwen2.5-32b,0.8,999,0.2106,bitvector
qwen2.5-32b,0.8,123,0.0636,termination-crafted
qwen2.5-32b,0.8,123,0.1989,loops
qwen2.5-32b,0.8,999,0.1881,loops
qwen2.5-32b,0.8,999,0.0463,loop-industry-pattern
qwen2.5-32b,0.8,42,0.2947,loops
qwen2.5-32b,0.8,123,0.0644,loop-industry-pattern
qwen2.5-32b,0.8,42,0.1346,termination-crafted
qwen2.5-32b,0.8,999,0.1193,termination-crafted
qwen2.5-32b,0.8,123,0.704,termination-restricted-15
qwen2.5-32b,0.8,123,0.3439,recursive-simple
qwen2.5-32b,0.8,123,0.1323,termination-restricted-15
qwen2.5-32b,0.8,42,0.0689,termination-crafted
qwen2.5-32b,0.8,42,0.1642,termination-nla
qwen2.5-32b,0.8,42,0.3092,loops
qwen2.5-32b,0.8,42,0.0943,termination-restricted-15
qwen2.5-32b,0.8,42,0.2582,recursive-simple
qwen2.5-32b,0.8,999,0.2642,recursive-simple
qwen2.5-32b,0.8,123,0.3471,termination-restricted-15
qwen2.5-32b,0.8,999,0.0608,termination-nla
qwen2.5-32b,0.8,123,0.0003,loops-crafted-1
qwen2.5-32b,0.8,42,0.0285,termination-restricted-15
qwen2.5-32b,0.8,999,0.0774,array-fpi
qwen2.5-32b,0.8,42,0.0988,termination-bwb
qwen2.5-32b,0.8,999,0.2335,termination-crafted
qwen2.5-32b,0.8,123,0.2071,loop-acceleration
qwen2.5-32b,0.8,999,0.1951,termination-restricted-15
qwen2.5-32b,0.8,999,0.1907,loop-acceleration
qwen2.5-32b,0.8,42,0.2402,loop-acceleration
qwen2.5-32b,0.8,42,0.1052,termination-nla
qwen2.5-32b,0.8,123,0.1117,array-fpi
qwen2.5-32b,0.8,42,0.1643,loops-crafted-1
qwen2.5-32b,0.8,999,0.0702,loops-crafted-1
qwen2.5-32b,0.8,999,0.0671,termination-restricted-15
qwen2.5-32b,0.8,999,0.1537,termination-nla
qwen2.5-32b,0.8,123,0.1207,termination-nla
qwen2.5-32b,0.8,123,0.108,termination-bwb
qwen2.5-32b,0.8,999,0.0846,termination-restricted-15
qwen2.5-32b,0.8,123,0.0897,termination-nla
qwen2.5-32b,0.8,999,0.0717,termination-bwb
qwen2.5-32b,0.8,42,0.2809,termination-crafted
qwen2.5-32b,0.8,42,0.1273,termination-restricted-15
qwen2.5-32b,0.8,42,0.2492,array-fpi
